Datum/Zeit;timestamp_text;O3 [µg/m³];NO2 [µg/m³];PM10 [µg/m³];PM2.5 [µg/m³];CPC [1/cm³];EC [µg/m³];NOX [µg/m³];TEMP [°C];PREC [mm];RAD [W/m²];SO2 [µg/m³]
2019-03-30T14:00:00+00:00;30.03.2019 15:00;123.1;6.8;14.4;10.5;9609.4;0.2;6.9;19.3;0.0;678.3;0.9
2019-03-30T15:00:00+00:00;30.03.2019 16:00;124.3;7.0;13.2;9.9;9215.3;0.6;7.2;19.6;0.0;551.0;0.9
2019-03-30T17:00:00+00:00;30.03.2019 18:00;123.0;7.4;13.0;9.1;8160.0;0.2;7.3;18.9;0.0;202.2;0.9
2019-03-30T23:00:00+00:00;31.03.2019 00:00;58.8;23.9;24.0;19.4;15312.8;1.0;23.8;8.1;0.0;0.0;2.2
2019-03-31T02:00:00+00:00;31.03.2019 03:00;55.8;20.6;22.1;17.5;9882.4;0.7;20.3;6.0;0.0;0.0;3.2
2019-03-31T03:00:00+00:00;31.03.2019 04:00;48.9;26.1;21.6;17.8;11591.9;0.7;26.0;4.8;0.0;0.0;6.7
2019-03-31T06:00:00+00:00;31.03.2019 07:00;46.8;24.5;21.4;17.1;11646.9;0.6;25.0;4.6;0.0;26.8;7.5
2019-03-31T09:00:00+00:00;31.03.2019 10:00;70.0;17.6;22.5;18.6;12430.1;0.5;21.7;11.1;0.0;510.7;4.1
2019-03-31T11:00:00+00:00;31.03.2019 12:00;91.6;16.9;26.0;21.5;8419.3;0.5;19.8;16.9;0.0;725.5;1.9
2019-03-31T13:00:00+00:00;31.03.2019 14:00;122.8;8.5;21.2;16.6;12291.3;0.4;9.1;20.0;0.0;751.7;1.2
2019-03-31T19:00:00+00:00;31.03.2019 20:00;104.4;17.5;23.5;16.9;9105.0;0.6;17.1;16.4;0.0;0.0;1.0
2019-04-01T01:00:00+00:00;01.04.2019 02:00;55.1;14.9;20.7;16.1;6944.9;0.7;14.8;7.2;0.0;0.0;1.1
2019-04-01T02:00:00+00:00;01.04.2019 03:00;50.4;15.6;27.5;21.8;6423.1;0.7;15.4;6.8;0.0;0.0;1.1
2019-04-01T05:00:00+00:00;01.04.2019 06:00;33.9;17.7;33.0;29.7;6573.9;0.5;17.7;4.3;0.0;0.0;0.8
2019-04-01T06:00:00+00:00;01.04.2019 07:00;21.0;31.6;35.5;31.5;9605.1;0.6;38.6;4.0;0.0;25.5;0.9
2019-04-01T07:00:00+00:00;01.04.2019 08:00;18.7;35.9;41.4;33.3;13325.6;0.8;53.9;5.9;0.0;153.5;1.5
2019-04-01T11:00:00+00:00;01.04.2019 12:00;54.7;25.9;48.9;39.5;9566.2;0.6;36.7;12.9;0.0;695.8;1.7
2019-04-01T12:00:00+00:00;01.04.2019 13:00;67.4;22.0;51.1;40.4;11137.5;0.6;28.9;14.7;0.0;716.0;1.6
2019-04-01T13:00:00+00:00;01.04.2019 14:00;74.3;20.7;49.6;38.4;12194.0;0.6;25.9;15.7;0.0;706.8;1.6
2019-04-01T15:00:00+00:00;01.04.2019 16:00;92.3;16.9;46.0;35.8;6757.3;0.6;18.8;17.4;0.0;488.2;1.2
2019-04-01T17:00:00+00:00;01.04.2019 18:00;87.5;20.1;44.7;35.2;7294.8;0.6;20.8;17.0;0.0;136.7;1.0
2019-04-02T00:00:00+00:00;02.04.2019 01:00;37.7;23.8;43.5;36.5;7707.9;0.7;23.8;7.5;0.0;0.0;1.1
2019-04-02T01:00:00+00:00;02.04.2019 02:00;56.4;19.7;41.3;35.2;7622.3;0.6;19.5;9.0;0.0;0.0;3.0
2019-04-02T03:00:00+00:00;02.04.2019 04:00;48.5;23.0;42.7;36.7;8568.0;0.6;23.0;8.5;0.0;0.0;2.8
2019-04-02T05:00:00+00:00;02.04.2019 06:00;37.0;31.2;43.9;38.6;9958.1;0.7;31.3;7.9;0.0;0.0;1.9
2019-04-02T08:00:00+00:00;02.04.2019 09:00;29.2;41.4;56.2;43.0;14999.2;0.9;64.4;10.1;0.0;347.3;3.5
2019-04-02T09:00:00+00:00;02.04.2019 10:00;38.1;35.9;60.1;44.2;15130.3;0.9;54.3;13.0;0.0;518.2;2.3
2019-04-02T10:00:00+00:00;02.04.2019 11:00;;;52.2;39.7;13047.9;0.8;;15.8;0.0;603.7;
2019-04-02T12:00:00+00:00;02.04.2019 13:00;115.0;14.7;34.2;24.5;10493.3;0.5;15.7;19.2;0.0;604.5;1.1
2019-04-02T15:00:00+00:00;02.04.2019 16:00;121.9;13.3;19.4;10.8;12856.0;0.3;14.0;20.1;0.0;471.5;0.7
2019-04-02T22:00:00+00:00;02.04.2019 23:00;104.7;5.1;12.6;6.1;3841.9;0.2;4.7;14.4;0.0;0.0;0.4
2019-04-03T01:00:00+00:00;03.04.2019 02:00;96.0;4.5;11.3;7.3;2395.8;0.2;4.2;10.8;0.0;0.0;0.2
2019-04-03T03:00:00+00:00;03.04.2019 04:00;81.8;11.0;10.7;8.1;5580.2;0.2;10.8;9.8;0.1;0.0;0.3
2019-04-03T05:00:00+00:00;03.04.2019 06:00;50.7;32.4;12.1;9.8;14137.7;0.4;32.3;9.1;0.1;0.0;1.5
2019-04-03T06:00:00+00:00;03.04.2019 07:00;35.2;51.2;16.0;9.5;14710.5;0.5;51.8;9.0;0.2;2.7;1.2
2019-04-03T07:00:00+00:00;03.04.2019 08:00;24.1;60.7;13.6;9.3;15249.8;0.7;64.1;8.9;1.3;16.8;0.9
2019-04-03T08:00:00+00:00;03.04.2019 09:00;71.9;19.5;7.3;5.6;10371.6;0.3;20.5;9.1;0.0;80.8;0.7
2019-04-03T09:00:00+00:00;03.04.2019 10:00;69.9;14.2;9.0;6.9;11757.1;0.3;15.4;8.9;0.1;106.0;0.5
2019-04-03T10:00:00+00:00;03.04.2019 11:00;77.5;7.4;3.1;1.9;4668.8;0.1;7.6;7.9;0.0;85.8;0.3
2019-04-03T12:00:00+00:00;03.04.2019 13:00;80.3;6.4;3.0;1.8;2191.1;0.1;6.5;7.1;0.0;95.3;0.3
2019-04-03T13:00:00+00:00;03.04.2019 14:00;80.6;6.9;2.3;1.4;4624.0;0.1;6.9;6.5;0.0;77.5;0.3
2019-04-03T15:00:00+00:00;03.04.2019 16:00;65.4;9.9;3.0;1.8;3597.5;0.1;9.9;3.6;2.3;30.7;0.2
2019-04-03T17:00:00+00:00;03.04.2019 18:00;55.9;17.6;2.4;2.1;7447.5;0.2;18.1;3.8;0.9;20.0;0.2
2019-04-03T20:00:00+00:00;03.04.2019 21:00;64.5;7.6;3.5;3.1;5108.2;0.2;7.3;4.0;1.5;0.0;0.1
2019-04-03T23:00:00+00:00;04.04.2019 00:00;81.0;6.3;1.7;1.5;5753.3;0.1;5.7;3.3;0.7;0.0;0.2
2019-04-04T00:00:00+00:00;04.04.2019 01:00;83.2;7.5;2.8;2.6;4960.5;0.1;7.1;3.2;0.4;0.0;0.3
2019-04-04T01:00:00+00:00;04.04.2019 02:00;78.8;9.3;3.6;3.4;5051.4;0.1;9.0;3.2;0.5;0.0;0.4
2019-04-04T03:00:00+00:00;04.04.2019 04:00;83.8;5.0;2.8;2.6;4021.2;0.0;4.6;2.6;1.2;0.0;0.0
2019-04-04T04:00:00+00:00;04.04.2019 05:00;80.6;5.6;3.2;2.9;4196.9;0.1;5.5;2.4;1.3;0.0;0.2
2019-04-04T11:00:00+00:00;04.04.2019 12:00;48.6;23.6;7.7;6.8;10661.7;0.5;28.9;0.8;1.6;96.8;0.3
2019-04-04T12:00:00+00:00;04.04.2019 13:00;52.4;17.4;3.5;3.2;5584.7;0.2;21.1;1.0;1.3;120.3;0.2
2019-04-04T13:00:00+00:00;04.04.2019 14:00;44.7;21.6;3.8;3.4;6803.8;0.3;26.1;1.1;1.3;85.2;0.1
2019-04-04T16:00:00+00:00;04.04.2019 17:00;54.1;19.4;4.1;3.3;14559.7;0.3;21.8;2.9;0.1;90.3;0.4
2019-04-04T17:00:00+00:00;04.04.2019 18:00;58.3;16.5;2.7;2.4;7347.3;0.2;17.5;3.0;0.0;64.8;0.3
2019-04-04T22:00:00+00:00;04.04.2019 23:00;23.9;41.3;15.2;14.3;10788.7;0.7;41.5;1.9;0.0;0.0;1.7
2019-04-05T01:00:00+00:00;05.04.2019 02:00;38.5;20.0;21.6;21.3;5327.4;0.4;19.6;1.0;0.0;0.0;1.1
2019-04-05T06:00:00+00:00;05.04.2019 07:00;33.6;23.2;10.8;10.2;8145.8;0.4;25.2;1.2;0.0;23.3;0.6
2019-04-05T10:00:00+00:00;05.04.2019 11:00;63.3;14.5;12.7;11.5;4884.7;0.2;17.2;5.8;0.0;298.7;0.5
2019-04-05T14:00:00+00:00;05.04.2019 15:00;86.1;10.9;8.7;7.1;7166.3;0.2;12.1;8.7;0.0;348.0;0.5
2019-04-05T18:00:00+00:00;05.04.2019 19:00;74.3;18.1;8.6;6.7;7631.2;0.2;18.3;8.2;0.0;27.2;0.6
2019-04-05T20:00:00+00:00;05.04.2019 21:00;20.8;49.0;18.0;15.7;22876.1;1.0;49.4;5.0;0.0;0.0;1.9
2019-04-05T22:00:00+00:00;05.04.2019 23:00;19.6;37.6;17.2;14.7;14380.2;0.8;37.7;2.5;0.0;0.0;1.1
2019-04-06T02:00:00+00:00;06.04.2019 03:00;26.4;27.2;15.9;14.1;11369.8;0.4;27.2;2.1;0.0;0.0;2.5
2019-04-06T12:00:00+00:00;06.04.2019 13:00;62.0;17.8;21.0;19.3;13523.4;0.4;21.8;10.9;0.0;363.8;1.2
2019-04-06T19:00:00+00:00;06.04.2019 20:00;54.8;25.7;24.9;22.9;9580.9;0.7;25.3;11.3;0.0;0.2;0.9
2019-04-06T21:00:00+00:00;06.04.2019 22:00;35.8;19.9;27.4;25.5;11487.6;0.9;19.8;7.5;0.0;0.0;0.8
2019-04-06T23:00:00+00:00;07.04.2019 00:00;40.9;12.5;25.3;23.9;7118.6;0.7;12.2;7.3;0.0;0.0;0.5
2019-04-07T02:00:00+00:00;07.04.2019 03:00;77.7;7.0;9.3;7.9;4829.0;0.3;6.7;8.7;0.0;0.0;0.6
2019-04-07T07:00:00+00:00;07.04.2019 08:00;77.4;7.5;8.3;6.7;5136.6;0.2;7.4;9.0;0.0;46.5;0.6
2019-04-07T08:00:00+00:00;07.04.2019 09:00;93.9;4.4;3.8;2.8;3390.3;0.1;4.2;9.4;0.0;80.7;0.5
2019-04-07T12:00:00+00:00;07.04.2019 13:00;90.7;4.9;3.8;2.9;3586.4;0.1;4.6;10.7;0.0;199.7;0.3
2019-04-07T13:00:00+00:00;07.04.2019 14:00;90.3;4.3;4.2;3.2;3472.8;0.1;4.3;11.1;0.0;260.5;0.3
2019-04-07T15:00:00+00:00;07.04.2019 16:00;89.9;6.2;4.3;3.2;5390.7;0.1;6.1;11.0;0.0;148.2;0.4
2019-04-07T18:00:00+00:00;07.04.2019 19:00;86.7;5.1;4.1;3.2;3568.1;0.2;4.6;10.3;0.0;19.3;0.2
2019-04-07T20:00:00+00:00;07.04.2019 21:00;88.2;4.6;4.6;3.4;2472.3;0.1;4.2;9.3;0.0;0.0;0.2
2019-04-07T22:00:00+00:00;07.04.2019 23:00;79.8;3.6;3.7;2.6;1946.2;0.1;3.3;8.9;0.0;0.0;0.2
2019-04-08T01:00:00+00:00;08.04.2019 02:00;78.1;3.0;2.5;2.0;1555.9;0.1;2.8;8.4;0.0;0.0;0.2
2019-04-08T02:00:00+00:00;08.04.2019 03:00;76.4;3.3;2.0;1.6;1553.2;0.1;2.9;8.3;0.0;0.0;0.1
2019-04-08T03:00:00+00:00;08.04.2019 04:00;74.6;3.0;1.8;1.5;1540.6;0.1;2.6;7.9;0.0;0.0;0.1
2019-04-08T05:00:00+00:00;08.04.2019 06:00;61.1;9.2;3.8;2.2;6128.2;0.1;9.0;7.9;0.0;0.0;0.5
2019-04-08T09:00:00+00:00;08.04.2019 10:00;39.3;39.9;7.2;4.4;11045.5;0.4;47.3;8.9;0.0;81.2;1.1
2019-04-08T10:00:00+00:00;08.04.2019 11:00;66.7;16.0;5.5;3.5;6079.2;0.2;18.8;9.8;0.0;325.3;0.9
2019-04-08T13:00:00+00:00;08.04.2019 14:00;93.3;5.0;4.2;3.1;4108.7;0.1;5.3;13.2;0.0;633.8;0.1
2019-04-08T19:00:00+00:00;08.04.2019 20:00;74.4;10.1;8.2;7.1;6965.2;0.4;9.8;10.8;0.0;0.8;0.4
2019-04-08T20:00:00+00:00;08.04.2019 21:00;60.3;15.0;9.8;7.7;10009.7;0.4;14.8;8.6;0.0;0.0;1.0
2019-04-08T22:00:00+00:00;08.04.2019 23:00;52.1;7.1;8.8;7.7;4555.3;0.3;6.7;7.7;0.0;0.0;0.3
2019-04-08T23:00:00+00:00;09.04.2019 00:00;47.1;7.8;9.5;8.0;4650.7;0.4;7.5;6.9;0.0;0.0;0.4
2019-04-09T03:00:00+00:00;09.04.2019 04:00;29.5;10.8;9.7;8.2;5780.4;0.3;10.5;6.4;0.0;0.0;0.5
2019-04-09T04:00:00+00:00;09.04.2019 05:00;29.0;12.1;9.4;8.3;6546.1;0.3;12.0;6.4;0.0;0.0;0.4
2019-04-09T05:00:00+00:00;09.04.2019 06:00;12.7;20.6;10.3;8.5;10120.9;0.4;22.9;5.9;0.0;0.2;0.5
2019-04-09T08:00:00+00:00;09.04.2019 09:00;24.1;22.5;14.1;10.1;9261.8;0.5;28.6;7.9;0.0;84.2;0.6
2019-04-09T10:00:00+00:00;09.04.2019 11:00;32.3;39.1;23.2;14.9;17408.2;0.7;61.0;10.3;0.0;350.8;1.7
2019-04-09T11:00:00+00:00;09.04.2019 12:00;57.8;29.8;18.5;12.6;10027.6;0.5;40.5;11.8;0.0;479.7;0.9
2019-04-09T13:00:00+00:00;09.04.2019 14:00;85.2;10.5;9.5;7.9;5083.6;0.2;12.6;13.7;0.0;724.3;0.4
2019-04-09T17:00:00+00:00;09.04.2019 18:00;81.0;15.3;7.0;6.0;6307.4;0.2;16.5;12.8;0.0;235.8;0.3
2019-04-09T22:00:00+00:00;09.04.2019 23:00;44.7;13.1;10.0;8.2;6985.3;0.4;12.9;6.9;0.0;0.0;0.3
2019-04-10T01:00:00+00:00;10.04.2019 02:00;35.4;16.6;17.6;15.5;5391.8;0.4;16.5;8.3;0.0;0.0;0.5
2019-04-10T04:00:00+00:00;10.04.2019 05:00;36.8;10.8;13.2;12.4;7434.0;0.3;10.7;7.8;0.0;0.0;0.5
2019-04-10T09:00:00+00:00;10.04.2019 10:00;45.6;14.6;26.5;23.1;6276.0;0.5;17.3;10.1;0.0;203.5;0.6
2019-04-10T15:00:00+00:00;10.04.2019 16:00;19.6;30.5;14.0;13.1;6330.1;0.5;38.0;9.4;0.1;63.8;0.4
2019-04-10T19:00:00+00:00;10.04.2019 20:00;34.3;26.7;39.2;37.2;7253.9;0.9;26.6;9.1;0.3;0.0;0.3
2019-04-11T00:00:00+00:00;11.04.2019 01:00;32.0;30.0;44.0;41.1;7343.1;0.7;29.8;7.8;0.0;0.0;0.3
2019-04-11T02:00:00+00:00;11.04.2019 03:00;30.3;32.0;43.2;38.7;7894.8;0.7;32.1;7.2;0.0;0.0;0.3
2019-04-11T04:00:00+00:00;11.04.2019 05:00;42.0;26.2;33.9;28.9;8630.5;0.5;26.0;5.8;0.2;0.0;0.5
2019-04-11T06:00:00+00:00;11.04.2019 07:00;45.1;28.8;27.6;22.0;12662.8;0.5;28.8;4.9;0.0;2.7;1.0
2019-04-11T20:00:00+00:00;11.04.2019 21:00;83.9;19.4;24.6;19.3;12237.2;0.6;19.1;9.1;0.0;0.0;0.8
2019-04-11T23:00:00+00:00;12.04.2019 00:00;55.0;26.4;24.2;18.8;15690.8;0.5;26.3;5.6;0.0;0.0;1.5
2019-04-12T01:00:00+00:00;12.04.2019 02:00;61.2;15.7;22.6;17.9;9650.4;0.5;15.4;3.9;0.0;0.0;1.0
2019-04-12T02:00:00+00:00;12.04.2019 03:00;55.7;17.1;24.2;19.3;9298.5;0.5;16.8;3.0;0.0;0.0;1.2
2019-04-12T03:00:00+00:00;12.04.2019 04:00;49.8;15.4;23.2;18.9;7412.8;0.4;15.4;1.5;0.0;0.0;0.9
2019-04-12T04:00:00+00:00;12.04.2019 05:00;46.5;20.8;24.5;19.4;8543.3;0.4;20.4;2.1;0.0;0.0;1.0
2019-04-12T06:00:00+00:00;12.04.2019 07:00;44.7;23.4;33.2;22.1;9548.6;0.5;24.6;1.9;0.0;42.7;1.2
2019-04-12T15:00:00+00:00;12.04.2019 16:00;88.6;13.5;36.1;30.1;5443.3;0.6;15.1;11.4;0.0;456.5;0.9
2019-04-12T19:00:00+00:00;12.04.2019 20:00;86.9;15.6;32.3;27.1;5816.6;0.6;15.4;9.2;0.0;1.2;0.7
2019-04-12T20:00:00+00:00;12.04.2019 21:00;87.2;16.7;34.3;28.5;6755.0;0.6;16.3;8.5;0.0;0.0;0.8
2019-04-12T21:00:00+00:00;12.04.2019 22:00;70.0;23.3;35.9;29.7;19299.0;0.7;22.9;7.5;0.0;0.0;1.1
2019-04-13T00:00:00+00:00;13.04.2019 01:00;50.9;16.4;27.4;22.5;6395.3;0.5;16.3;3.4;0.0;0.0;1.1
2019-04-13T01:00:00+00:00;13.04.2019 02:00;49.7;14.6;27.3;23.2;5612.9;0.5;14.2;2.5;0.0;0.0;1.0
2019-04-13T03:00:00+00:00;13.04.2019 04:00;45.9;14.0;26.9;24.0;5021.0;0.5;13.7;1.5;0.0;0.0;0.8
2019-04-13T04:00:00+00:00;13.04.2019 05:00;38.3;14.2;27.0;24.5;5530.5;0.4;14.0;0.7;0.0;0.0;0.8
2019-04-13T07:00:00+00:00;13.04.2019 08:00;44.8;13.7;29.5;26.3;5785.9;0.5;14.7;2.8;0.0;107.8;1.3
2019-04-13T10:00:00+00:00;13.04.2019 11:00;48.7;18.2;34.6;30.4;18676.9;0.5;24.0;5.6;0.0;383.7;1.5
2019-04-13T12:00:00+00:00;13.04.2019 13:00;59.9;14.2;34.5;30.8;11353.8;0.5;18.8;8.0;0.0;719.5;1.1
2019-04-13T13:00:00+00:00;13.04.2019 14:00;66.0;14.7;36.4;31.9;10152.2;0.6;16.9;7.9;0.0;411.7;1.0
2019-04-13T15:00:00+00:00;13.04.2019 16:00;68.2;15.1;37.8;32.7;6110.3;0.6;17.1;8.2;0.0;348.3;1.0
2019-04-13T16:00:00+00:00;13.04.2019 17:00;59.0;19.1;39.3;33.7;7051.9;0.6;22.1;7.0;0.0;232.3;0.9
2019-04-13T19:00:00+00:00;13.04.2019 20:00;53.3;20.8;28.8;27.1;8792.8;0.6;20.5;3.8;0.0;0.3;0.7
2019-04-13T21:00:00+00:00;13.04.2019 22:00;66.8;14.7;22.0;21.3;10269.1;0.4;14.4;3.0;0.0;0.0;0.6
2019-04-14T00:00:00+00:00;14.04.2019 01:00;66.9;10.6;23.1;22.4;4036.8;0.4;10.1;2.6;0.0;0.0;0.5
2019-04-14T06:00:00+00:00;14.04.2019 07:00;54.4;14.3;29.3;27.8;14121.9;0.5;14.3;2.0;0.0;8.2;0.8
2019-04-14T07:00:00+00:00;14.04.2019 08:00;48.8;15.7;30.0;28.8;7997.2;0.5;16.1;2.1;0.0;37.2;0.7
2019-04-14T08:00:00+00:00;14.04.2019 09:00;49.7;14.4;30.9;29.6;7563.6;0.5;15.1;2.3;0.0;74.8;0.6
2019-04-14T09:00:00+00:00;14.04.2019 10:00;52.6;14.3;28.7;27.9;15684.3;0.5;15.3;3.0;0.0;96.5;0.8
2019-04-14T10:00:00+00:00;14.04.2019 11:00;59.3;12.7;25.6;25.0;6959.4;0.4;13.7;3.8;0.0;158.3;0.7
2019-04-14T21:00:00+00:00;14.04.2019 22:00;30.8;15.6;38.0;37.1;7113.8;0.8;15.5;4.1;0.0;0.0;0.7
2019-04-15T01:00:00+00:00;15.04.2019 02:00;12.0;20.8;33.0;32.0;6977.8;0.6;20.8;2.6;0.0;0.0;0.9
2019-04-15T05:00:00+00:00;15.04.2019 06:00;17.2;31.2;37.7;35.2;9493.5;0.8;31.9;2.7;0.0;1.0;1.2
2019-04-15T08:00:00+00:00;15.04.2019 09:00;25.2;25.6;42.0;38.5;10766.8;0.8;35.7;3.5;0.0;194.5;0.8
2019-04-15T15:00:00+00:00;15.04.2019 16:00;74.5;11.1;25.2;22.7;5084.7;0.5;12.7;14.1;0.0;598.3;0.7
2019-04-15T17:00:00+00:00;15.04.2019 18:00;82.4;12.3;21.2;19.4;6381.5;0.5;12.8;14.7;0.0;244.3;0.9
2019-04-15T18:00:00+00:00;15.04.2019 19:00;88.3;11.2;19.0;17.1;4864.6;0.5;11.1;14.0;0.0;72.7;0.7
2019-04-15T22:00:00+00:00;15.04.2019 23:00;41.0;23.1;22.9;21.2;10664.1;0.7;23.1;6.8;0.0;0.0;1.4
2019-04-15T23:00:00+00:00;16.04.2019 00:00;32.7;27.1;22.7;20.8;10830.2;0.8;27.1;6.3;0.0;0.0;1.3
2019-04-16T00:00:00+00:00;16.04.2019 01:00;22.8;31.7;22.9;20.7;10171.8;0.7;32.2;5.3;0.0;0.0;1.4
2019-04-16T01:00:00+00:00;16.04.2019 02:00;32.9;25.1;22.1;19.8;7785.4;0.6;24.9;5.1;0.0;0.0;1.0
2019-04-16T04:00:00+00:00;16.04.2019 05:00;31.0;28.7;26.2;23.0;11220.5;0.7;28.7;5.6;0.0;0.0;4.3
2019-04-16T05:00:00+00:00;16.04.2019 06:00;24.2;36.9;28.5;25.2;13996.8;0.8;37.4;5.8;0.0;7.3;4.5
2019-04-16T13:00:00+00:00;16.04.2019 14:00;103.5;8.2;9.2;5.7;11306.6;0.2;8.5;15.8;0.0;535.5;0.7
2019-04-16T17:00:00+00:00;16.04.2019 18:00;85.3;16.9;7.5;5.7;17921.9;0.3;16.8;11.9;0.2;43.8;0.8
2019-04-16T18:00:00+00:00;16.04.2019 19:00;85.0;12.9;6.1;5.2;13858.3;0.2;12.7;10.8;0.6;11.3;0.7
2019-04-16T20:00:00+00:00;16.04.2019 21:00;65.3;25.4;8.4;7.4;12017.3;0.4;25.1;10.4;0.0;0.0;0.7
2019-04-16T22:00:00+00:00;16.04.2019 23:00;70.4;15.7;7.1;6.0;9950.6;0.2;15.5;10.1;0.0;0.0;1.6
2019-04-17T02:00:00+00:00;17.04.2019 03:00;58.6;16.0;10.2;9.2;5047.0;0.2;15.7;9.7;0.0;0.0;1.2
2019-04-17T04:00:00+00:00;17.04.2019 05:00;56.4;18.7;8.2;7.5;5201.5;0.2;18.5;9.6;0.1;0.0;1.0
2019-04-17T07:00:00+00:00;17.04.2019 08:00;24.8;43.7;15.0;11.9;16171.3;0.5;64.4;10.5;0.0;209.7;4.1
2019-04-17T08:00:00+00:00;17.04.2019 09:00;54.9;23.6;10.2;8.1;11754.0;0.3;33.5;12.5;0.0;455.7;2.6
2019-04-17T11:00:00+00:00;17.04.2019 12:00;84.2;9.0;7.0;5.2;7683.7;0.1;10.8;16.3;0.0;807.7;0.8
2019-04-17T14:00:00+00:00;17.04.2019 15:00;98.9;6.4;3.3;1.9;8929.9;0.1;7.0;18.4;0.0;682.5;0.4
2019-04-17T16:00:00+00:00;17.04.2019 17:00;100.5;6.8;2.5;1.3;7974.3;0.1;7.0;18.5;0.0;319.8;0.2
2019-04-17T20:00:00+00:00;17.04.2019 21:00;54.4;24.0;9.9;6.7;21456.8;0.5;23.8;13.7;0.0;0.0;0.9
2019-04-17T22:00:00+00:00;17.04.2019 23:00;42.1;14.6;9.4;7.6;12240.0;0.4;14.2;10.3;0.0;0.0;0.5
2019-04-17T23:00:00+00:00;18.04.2019 00:00;40.1;12.3;8.5;6.8;8666.1;0.3;12.2;9.3;0.0;0.0;0.4
2019-04-18T02:00:00+00:00;18.04.2019 03:00;28.9;12.4;10.5;8.2;7705.7;0.3;12.6;7.6;0.0;0.0;0.7
2019-04-18T03:00:00+00:00;18.04.2019 04:00;23.6;13.9;11.1;9.4;8232.4;0.3;13.6;6.5;0.0;0.0;0.4
2019-04-18T04:00:00+00:00;18.04.2019 05:00;15.1;27.1;12.2;9.3;10163.5;0.4;27.9;6.3;0.0;0.0;0.6
2019-04-18T12:00:00+00:00;18.04.2019 13:00;96.0;18.9;24.8;16.2;10280.5;0.5;22.3;18.6;0.0;844.8;1.1
2019-04-18T13:00:00+00:00;18.04.2019 14:00;110.0;13.9;22.3;15.1;9087.3;0.4;15.5;19.8;0.0;809.2;1.0
2019-04-18T17:00:00+00:00;18.04.2019 18:00;117.7;12.7;14.0;9.4;7784.3;0.4;12.9;21.5;0.0;254.7;0.7
2019-04-18T18:00:00+00:00;18.04.2019 19:00;111.7;16.2;18.3;12.1;9179.9;0.5;16.2;20.1;0.0;68.0;0.8
2019-04-19T02:00:00+00:00;19.04.2019 03:00;39.1;24.2;20.4;14.8;9655.4;0.7;24.0;8.3;0.0;0.0;1.0
2019-04-19T06:00:00+00:00;19.04.2019 07:00;40.0;25.1;20.6;15.0;17759.7;0.6;27.5;9.1;0.0;103.0;8.7
2019-04-19T10:00:00+00:00;19.04.2019 11:00;96.5;11.2;18.6;12.7;9901.1;0.4;12.8;17.6;0.0;729.0;1.5
2019-04-19T11:00:00+00:00;19.04.2019 12:00;114.5;9.7;20.0;14.1;9052.5;0.4;10.5;19.6;0.0;807.2;1.3
2019-04-19T13:00:00+00:00;19.04.2019 14:00;137.8;7.8;19.0;14.0;8178.0;0.3;8.0;21.9;0.0;817.2;0.9
2019-04-19T14:00:00+00:00;19.04.2019 15:00;143.3;8.9;17.3;12.4;9386.0;0.4;9.2;22.7;0.0;747.7;1.0
2019-04-19T15:00:00+00:00;19.04.2019 16:00;146.6;7.8;15.8;11.7;9191.4;0.4;8.1;23.0;0.0;622.2;0.8
2019-04-19T16:00:00+00:00;19.04.2019 17:00;147.8;7.2;15.2;10.9;6408.3;0.3;7.1;22.9;0.0;453.0;0.7
2019-04-19T20:00:00+00:00;19.04.2019 21:00;104.1;11.1;16.4;10.8;10277.9;0.5;10.8;17.3;0.0;0.0;0.9
2019-04-20T00:00:00+00:00;20.04.2019 01:00;70.0;20.4;15.5;12.8;10665.8;0.6;20.3;12.5;0.0;0.0;1.8
2019-04-20T03:00:00+00:00;20.04.2019 04:00;61.8;17.9;14.6;12.0;8529.8;0.4;17.7;10.4;0.0;0.0;1.2
2019-04-20T06:00:00+00:00;20.04.2019 07:00;49.1;16.1;15.6;12.4;9111.8;0.5;17.6;9.4;0.0;106.2;2.2
2019-04-20T09:00:00+00:00;20.04.2019 10:00;80.4;21.3;15.9;10.9;11014.4;0.4;26.4;17.1;0.0;629.5;1.5
2019-04-20T10:00:00+00:00;20.04.2019 11:00;96.8;15.7;14.2;8.8;9547.8;0.3;18.4;19.5;0.0;758.2;1.2
2019-04-20T11:00:00+00:00;20.04.2019 12:00;111.8;13.3;14.0;8.6;10520.9;0.3;14.9;21.0;0.0;834.2;0.7
2019-04-20T12:00:00+00:00;20.04.2019 13:00;119.4;12.4;13.5;8.5;9818.6;0.3;13.7;21.9;0.0;858.3;0.8
2019-04-20T13:00:00+00:00;20.04.2019 14:00;127.2;9.7;14.1;8.6;9862.2;0.3;10.4;23.2;0.0;830.2;0.8
2019-04-20T14:00:00+00:00;20.04.2019 15:00;134.4;5.9;11.2;6.7;7477.4;0.2;5.9;24.0;0.0;765.3;0.4
2019-04-20T16:00:00+00:00;20.04.2019 17:00;132.9;6.4;10.1;6.3;7989.1;0.2;6.2;24.1;0.0;466.3;0.5
2019-04-20T18:00:00+00:00;20.04.2019 19:00;129.0;8.1;10.2;6.3;11360.4;0.2;7.9;22.3;0.0;96.2;0.4
2019-04-20T20:00:00+00:00;20.04.2019 21:00;106.6;16.7;14.1;9.4;14237.1;0.5;16.3;16.1;0.0;0.0;1.6
